id,station_id,Date,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit
1921,3,2019-09-13,95.17454113503571,84.31515053148077,70.39595745946153,69.36332093080722,73.68908805320251,68.64148652107531,92.53202307852665,62.667920367238814,38.884380155260985,11.424412392137661,4.852332550997893,0.0,30.22524735567496,30.736107055878904,27.603808522482833,0.04819011487034377
940,2,2018-01-21,74.85404119327502,70.43128536624138,66.14082995471053,64.75669253700603,67.09231036691064,66.1176588232557,100.0,89.39140975400166,67.88575905485118,22.560090678452603,11.964854786882725,6.3528565582343415,27.37889527712947,29.97907242253769,29.442363160526742,0.021122820191502432
1938,2,2019-09-20,91.55717149197353,80.18272915508308,82.1717117484438,78.89541172277612,70.25011836583585,66.67418911632417,97.93103232788317,83.22720214571295,69.33899981784026,20.368248160628227,9.50671406379592,0.0,29.935688255699752,30.6530309882147,29.073729797412316,9.284176947221518
652,2,2017-07-14,99.63148483084431,85.03694224603161,78.28828651772838,82.12252482000592,79.13381896234279,68.5670676444005,89.99153933251927,77.60280452023531,43.863083649665356,17.0512586934477,4.443388836294317,0.0,29.069837173357666,29.989877996008907,32.529727216006776,0.009859336140626163
172,3,2016-08-26,82.07186283795424,77.45643024382301,70.29615882049482,70.37601415163998,75.3292465993527,71.49980632000988,93.19161452352179,92.7388104834945,58.66067628076884,21.270348635416866,6.987965534940236,3.1072271683121615,29.289525141767346,28.29645195934139,28.89040079590115,0.43108689228654284
1474,2,2018-12-10,84.35963620158854,69.06358630395063,54.490361607334286,72.37426475328871,66.82311238849147,62.25535897806603,97.39111834463336,80.63011866133282,63.93926860837626,12.318008101903976,8.09782949247385,3.0585458126236027,30.823425150441096,30.393771315440723,26.925834083802307,0.0
1149,2,2018-06-02,74.70156191823645,69.57320515784329,59.659456792952135,74.216451475713,71.4396664388208,59.86269059351751,100.0,92.80942034836315,69.25576433391653,15.552778273237667,9.541579826804544,0.0,29.52623917566805,30.914048341502603,29.60725796355582,0.02073265983020487
38,1,2016-04-11,86.0,75.6,70.0,70.0,68.1,63.0,97.0,79.3,46.0,8.0,4.7,0.0,30.1,30.1,30.0,0.0
1554,1,2019-01-25,61.0,48.0,35.0,41.0,36.3,31.0,96.0,68.2,32.0,15.0,5.8,0.0,30.3,30.2,30.1,0.0
713,2,2017-08-24,89.18751288829498,82.97617594126388,82.25499443829813,67.90401286427019,68.53034053624424,64.9057203735158,93.9352292345445,66.40492519002356,47.91938395321713,17.24996701217038,7.461727937811733,0.0,31.413756433506002,33.12220064671411,33.746364916953546,0.145538301506304
90,2,2016-07-06,83.9128544820959,81.03505912505499,76.34673671467742,72.4896360159534,70.39536509516691,70.02452955326754,88.97074951045569,75.65973001778275,47.270826132039936,9.548187706905969,4.934068284483274,0.0,30.30379093297603,29.165778523534996,30.596583438983373,0.0
166,1,2016-08-23,94.0,83.1,75.0,79.0,76.0,73.0,97.0,80.5,52.0,20.0,7.6,0.0,30.1,30.0,30.0,0.33
1205,2,2018-07-02,57.650266551820586,46.822765104157696,40.97169604650157,49.96578930378388,44.46304089127245,36.70717907685477,100.0,100.0,93.77813127517646,18.588384464872725,14.094900352262922,8.474717052412958,30.597944647852643,30.451909167601308,28.3444321617203,0.17300471874443432
875,2,2017-12-14,66.51040659253873,52.26366766224167,40.80161931412737,48.24511161717039,38.9335657365835,39.1753685902408,91.99977034699369,63.82237076011259,36.97293168609926,14.149253253371786,3.306703508091935,0.0,31.284244060030844,32.98584643073298,26.630489255735753,0.0
1874,2,2019-08-19,104.88534409825117,94.73952667012519,79.45629340370402,81.92120762605424,79.03290454699811,77.86112436876753,95.35581429156727,71.88408694683483,44.68346707821257,17.333873858592824,7.1217379514294645,0.0,29.30177112162647,31.04823890395851,29.26945184986846,0.051935379693444854
224,3,2016-10-09,90.58912628562986,78.98819579984553,71.99671508461647,75.80102093766523,76.20794959186136,70.67571555196537,97.01518140414336,79.24807016317268,55.66438276331032,19.922774197415627,5.234448910673078,0.0,29.20924558848455,31.206040363238973,31.74541063121588,0.03844584203771651
1542,2,2019-01-19,72.13717749251464,59.24250647900778,36.17754764679647,67.6997577272819,44.46236776383856,27.226951194131995,95.80613667031915,75.32403666536487,51.23079060725215,26.87848286555225,17.296870313658776,6.417054379763589,30.59707531985717,30.719510669986935,29.821383656029788,0.5031552481260635
1093,2,2018-05-01,59.45882545781302,45.11610442273363,36.76273470539565,37.47058483538422,34.20424165548194,27.897167513249208,89.19853522688685,57.57912958444606,38.221887551679636,8.81747359933385,5.284643699229152,0.0,30.76008335369005,31.02007939258699,31.17303318237942,0.0
1155,3,2018-06-05,87.18651257722168,71.0112737786497,63.19387790273638,65.48156715483084,57.2915524698939,56.68932796498292,85.90208206709657,61.453297437781934,32.01210596565984,11.55258200189152,3.298405361843581,0.0,30.424120991658945,28.531961639824335,30.474762144697735,0.09483388032466039
1324,2,2018-09-15,99.43660741386309,85.59501587997642,74.05969273725158,82.09736979080822,70.3639122784232,72.71386165630312,100.0,90.14053865386252,58.74266957897752,13.522144431216162,8.450382304176038,0.0,33.196009726730686,29.114828157439927,28.375678302162832,0.6702207580086252
1889,1,2019-08-26,96.0,85.8,79.0,79.0,76.1,72.0,94.0,74.7,46.0,13.0,6.6,0.0,29.7,29.7,29.6,1.5
1350,2,2018-09-30,79.62399319455415,83.21834676464792,74.17280856841649,68.45165107933525,74.58945935227231,72.71660847117066,100.0,94.35114207056279,76.13092834114677,13.431168061717909,7.473085669985265,0.0,30.95866763126594,31.04034541667013,30.568068645033314,0.8839563838357379
510,1,2017-04-27,80.0,68.0,54.0,66.0,52.7,47.0,83.0,60.7,36.0,16.0,9.4,3.0,29.7,29.6,29.6,0.0
1680,1,2019-04-13,85.0,71.0,53.0,73.0,65.6,42.0,100.0,84.3,57.0,26.0,12.2,6.0,29.7,29.5,29.4,0.15
499,2,2017-04-19,83.48802196675247,70.07464825491273,71.30349489407439,68.26577773542773,61.296616460217685,66.0389292741976,97.65427339445296,81.9682960799027,69.98148416195573,19.5180687535137,8.734128590413238,0.0,30.981298058704542,28.853623037696288,30.532120803235586,0.31071844447159896
719,3,2017-08-27,71.60759560102977,71.12708838465396,69.5624068191156,72.97062765712573,73.2949147810221,66.24900534417652,100.0,89.02363863416019,84.56692421782822,25.14828099953607,15.825664068442034,0.0,30.61970464588081,28.417393719211027,28.376096300992767,13.325099758566434
1388,3,2018-10-20,71.8893393158196,63.42186874365498,57.926728817591986,73.3407754576578,61.29602377602637,65.50199194704443,100.0,96.54879188780926,92.51355453751206,16.762327535803724,9.514776445049328,0.0,30.596066364053247,30.60766728485753,30.013239768896458,0.5220647898313505
1519,3,2019-01-03,60.711783034003474,50.140598190618654,42.21564317688232,53.50732367254842,47.40116876349107,44.95600190050922,100.0,92.93157017940942,81.95406483847901,8.921588505916,4.259342171300238,0.0,31.488925615606796,27.346055192748015,32.25791121027901,0.13696217607183697
1671,3,2019-04-07,95.61724894742161,86.8302996684306,71.2508828189129,79.9837446017591,79.00967902034604,71.48120547633015,100.0,85.21980660769363,61.75039762517675,15.298224181533723,9.169527282578095,0.0,28.953590358051986,26.54529545092781,30.192959646443207,1.1552208575336917
338,1,2017-01-11,81.0,72.9,67.0,73.0,69.6,66.0,100.0,90.1,69.0,14.0,6.2,0.0,29.8,29.8,29.7,0.7
1561,1,2019-01-29,52.0,44.2,37.0,46.0,25.1,18.0,93.0,49.8,26.0,21.0,13.5,0.0,30.2,30.1,30.0,0.15
1188,1,2018-06-21,88.0,80.6,76.0,79.0,77.1,76.0,100.0,89.5,67.0,8.0,4.4,0.0,29.8,29.8,29.8,1.43
28,1,2016-03-12,55.0,52.6,50.0,52.0,50.2,47.0,96.0,91.6,77.0,20.0,12.3,6.0,29.9,29.8,29.7,0.54
1540,3,2019-01-17,69.92263809917198,60.00264468506472,51.116784359100926,64.58390864221501,62.902032296870274,56.40605902669382,100.0,98.10645272356717,74.03366649463956,11.020755683097276,5.6620273855759224,0.0,29.427457317656096,30.272915370912493,31.160670125573716,0.0772646134403781
1217,2,2018-07-08,90.69024270040053,84.75381345632324,77.23721107389328,78.2035830632382,74.20216553016674,64.06671045609491,92.5676122185115,88.220616970614,48.72414558868749,17.531178179586206,4.972216157577475,0.0,29.642539701187548,30.034715121664625,29.57547833399383,0.4532316254020758
1839,3,2019-07-29,98.22274841623309,84.98340070094234,75.59911572291217,74.16959416609123,71.89670725462511,61.35538592955685,98.02557023583395,71.2532720419533,44.05509490076497,36.39804157643518,7.977080161032416,0.0,30.603727385243506,31.88540955733073,33.08004066657537,0.041012443728978235
794,1,2017-10-16,77.0,67.7,57.0,51.0,48.1,45.0,74.0,51.0,32.0,21.0,11.6,0.0,30.2,30.1,30.1,0.0
945,2,2018-01-23,62.37176324920314,49.24291219141626,37.68481723283637,36.51835543642106,27.58172951651554,20.546333937464652,77.83058695350832,48.46603738464972,18.23373584203534,13.171748624255926,5.798803950289646,0.0,28.619725935863435,33.637396645327875,27.30374404979645,0.0
1416,2,2018-11-04,84.01987422064856,70.22608773396766,48.02192732742614,56.48295945732439,47.16805670973421,43.252025302039456,94.49415521946068,61.20319052319662,32.78373661618043,14.55979794238102,6.175193831361503,0.0,30.887829059078516,28.83226912295713,29.820869234201368,0.0
169,2,2016-08-25,95.9786886715017,85.2325498732078,72.32639426694915,83.53396927198071,72.63074147091248,74.36790304122192,95.7255322568332,86.6369974283085,59.82781467997394,15.915193137894274,4.660402721089454,0.0,31.215468819289836,32.435252736111124,29.68781390702513,0.0
1950,3,2019-09-28,86.07348341445882,75.03135977724182,69.43679460342034,74.83797444062286,75.73332195461494,75.04238495910127,91.06813139504722,79.18874701551626,53.89328817429438,15.77225996070881,8.616663380220393,0.0,28.765545946847574,29.901724558671162,29.274565013450584,0.29226619311851965
1676,2,2019-04-10,90.24650167889644,79.24403642641407,74.07120362773517,71.06328044081539,65.67750298680231,69.94946595520173,90.38739558647445,70.20487201928655,51.891258235334604,9.383768993592389,4.584780258642294,0.0,30.211877157798778,27.212209104700136,32.08564443949358,0.01906154968142648
1197,2,2018-06-28,87.8927670991539,85.64930297562674,75.54170568640839,72.08014138034534,71.31870599386623,73.09080051401423,89.3164876419806,77.9601418158253,52.011691707397326,15.353114857184847,8.440872980516486,3.1371176716907323,29.17762603789923,27.44586777002181,31.176007721307762,0.0
1542,2,2019-01-19,72.13717749251464,59.24250647900778,36.17754764679647,67.6997577272819,44.46236776383856,27.226951194131995,95.80613667031915,75.32403666536487,51.23079060725215,26.87848286555225,17.296870313658776,6.417054379763589,30.59707531985717,30.719510669986935,29.821383656029788,0.5031552481260635
1253,2,2018-08-03,72.08272479126795,55.20845794480262,48.567894304571816,39.94345992082004,35.55573427569006,29.521983901091136,68.20494442063105,43.75984469006084,27.47051790787178,14.335152941332456,7.092724616954953,3.008484127908248,30.17132874259487,31.147425254597408,32.07944025456881,0.0
1940,3,2019-09-21,83.48944931576152,78.94673884091206,66.71169588488078,80.16953143370439,70.78089825389709,68.083770774615,89.04736038210086,74.8868049222059,50.72986517715982,16.650268047810723,10.41054414044416,3.0465677679334617,29.134102527425025,31.11199028938839,30.959626011884367,0.9152205413078117
912,3,2018-01-06,93.54709284803941,81.53649851838414,81.89477076317603,73.39307910841264,78.35033161928148,67.20001732588179,100.0,68.76301917211438,43.14538266825645,13.855912387769177,7.657332093961916,0.0,29.362293688138475,29.26597481451382,31.50547843655864,0.0
491,2,2017-04-14,80.49812057628786,67.90841506880007,57.739758352128945,68.61496143378533,64.68365226958262,50.687072391954054,100.0,79.20714785074071,47.03173297213653,15.869623176496678,7.703667792071931,0.0,31.450652916304183,29.254465800468015,27.61101598562912,0.0
953,2,2018-01-28,71.1009791263531,55.132178196235195,47.95237380243497,60.311951892946674,50.71644260194835,40.1858651204622,98.79677087674071,90.13680355993775,57.61293174603031,13.892562991552179,7.873493378067749,0.0,28.697630757069117,30.014432522457717,28.16919511277411,0.4669153324640984
1097,1,2018-05-03,80.0,73.7,68.0,70.0,64.1,44.0,91.0,73.4,42.0,18.0,8.4,5.0,29.9,29.8,29.7,0.02
1032,1,2018-03-23,80.0,69.5,55.0,64.0,58.8,54.0,97.0,70.9,45.0,22.0,10.8,0.0,30.1,30.0,29.9,0.0
587,2,2017-06-11,83.81691613133327,73.79780509272206,75.43392204082512,71.51517711594752,73.27649036413092,64.94566191183881,98.96358909072188,77.50260567659858,54.900611462482765,13.22211267184658,6.984894303795795,0.0,33.995692145244774,28.244751547355392,28.96729438522903,0.0
750,2,2017-09-16,90.70582464486384,84.43001512942679,70.44423656468709,76.13132462318434,66.70254997264836,68.7765197012238,100.0,78.35271201540218,45.60269910276981,9.442295164015853,4.123509944840289,0.0,30.51131709423127,33.040575032465775,32.786769916203745,0.0
657,1,2017-07-16,92.0,80.6,73.0,74.0,72.3,69.0,96.0,77.5,48.0,10.0,4.6,0.0,29.9,29.8,29.7,1.2
234,2,2016-10-17,92.138697096077,86.55300982073538,72.25751399607744,71.5222914799213,72.83875468486903,63.33971524806061,98.80903772889953,73.99664290456782,50.70847136798972,14.270573595114652,6.475984355773712,0.0,29.121718306060362,27.377345294519852,28.79285725684297,0.0
732,3,2017-09-02,69.48940633067811,56.29809364048805,53.764417745490434,39.98931347272494,37.64693718173214,40.92968653192635,60.37582584330487,43.20875542967677,28.320976543195506,14.932541877848507,8.959004359790539,5.86427448416781,31.033074788772225,28.632788516854514,31.174229774305566,0.0
1734,1,2019-05-19,91.0,82.8,79.0,78.0,77.1,76.0,97.0,84.1,61.0,18.0,9.2,5.0,29.8,29.7,29.6,0.09
1186,3,2018-06-21,84.48037355573578,79.69438387505336,71.0579952823683,77.0646681214757,79.02219760320229,73.87070643430484,99.28356774108575,87.91213540865732,68.45246332257153,8.123769763135893,4.132195954210375,0.0,30.617958830732473,29.443147228113734,30.664469839140352,1.3732416661689413
1156,1,2018-06-05,86.0,75.3,64.0,63.0,59.3,56.0,90.0,60.2,36.0,12.0,3.3,0.0,30.0,30.0,29.9,0.1
760,2,2017-09-22,88.19075124718839,77.1746511010243,69.3767280066527,74.21082215524699,67.22495766343707,65.20720347069175,93.02929398501162,93.50944380936411,49.93113734215072,13.619651734268865,4.203354188446243,0.0,27.974675355416334,28.64214712556516,28.544726573112975,0.020252025254099023
1985,3,2019-10-21,73.19638267491527,69.84415269958647,65.86668426129225,69.36426300532172,65.86713746872316,48.657322136359596,81.37470375153669,73.3511053609816,44.974494747736074,24.285878623507372,9.186522824346934,2.9215802801811495,29.761442146772048,31.40485975626547,30.23749404536364,0.2827347572775614
722,3,2017-08-28,76.85827914432018,73.50720348505611,70.50154520734723,71.99798735736066,64.23237916134255,75.57932294989237,90.17871632210552,85.06036179060982,78.42353646956732,34.22931515361077,23.826522649131118,12.879144115847918,29.223276847932183,28.652458913433176,29.863816097966247,11.842863746381912
934,1,2018-01-18,38.0,31.7,22.0,23.0,17.8,13.0,82.0,58.5,40.0,7.0,4.7,0.0,30.5,30.4,30.3,0.0
1209,3,2018-07-04,75.1389995302063,53.76896404860366,44.47541962767676,71.3902304629386,61.72853371744451,44.64013582881554,100.0,98.22426425747909,86.21639450011018,20.98381389743283,10.034742305537755,0.0,31.08869873177614,30.955009058453033,28.76517602712422,0.3006336968363088
1065,1,2018-04-10,90.0,80.8,74.0,79.0,75.2,73.0,100.0,84.8,57.0,10.0,3.6,0.0,29.9,29.9,29.8,0.03
1716,1,2019-05-05,85.0,74.5,65.0,68.0,65.3,61.0,100.0,75.0,51.0,12.0,6.8,0.0,29.8,29.8,29.7,0.0
108,2,2016-07-19,89.09272264872646,84.48385669264853,75.00164935106719,79.43526277340163,72.83783005577122,73.22471167866607,91.82473793509206,80.93553826805251,53.31888245955331,12.567366035873725,4.9207840072132125,0.0,31.1685528262701,30.97478488045286,26.570218169952756,0.21660783395459432
1062,2,2018-04-09,89.50487062534265,82.22260519572991,82.21911262457178,67.97076781035426,71.41533882735202,77.53867656457105,100.0,86.99919427557033,74.73217862510815,18.428455665476125,9.31695287069733,4.471431319157767,29.688800761954692,29.96751168055575,29.748143851252856,0.33606939156689725
568,3,2017-06-02,76.64224636373,70.19229474628682,67.18451232021717,63.81718846434088,65.01511410870631,63.37078767075268,92.23488423694694,83.15396721994946,61.459336708914485,19.37384378321848,11.437015523964364,4.504825683928876,29.152508739246738,30.730942803463996,30.027123028499286,0.020651190401671963
1167,2,2018-06-11,83.29834125806404,68.95203361611001,72.43215854552548,73.51496814683841,74.30516789306165,76.52892653328595,100.0,84.18864453449524,62.09149359917994,10.287866178941599,4.349850424133653,0.0,29.948438145246946,30.91693874680499,30.397980486136127,0.032313225138067836
1174,3,2018-06-17,81.76715177786033,82.53978523742859,85.9704089556883,79.80273619794785,76.48070292032935,67.72817989520905,97.55750839849026,96.87790896711667,72.13958449455662,25.77219173574119,10.941792074765724,0.0,29.918069431601392,30.645477158340988,26.711857471254646,0.07017456451450671
1588,1,2019-02-18,65.0,53.8,46.0,40.0,36.3,34.0,74.0,53.4,33.0,20.0,14.5,9.0,30.1,30.0,29.9,0.06
1507,2,2018-12-29,55.2138930564007,55.37779989832436,46.81908903298477,43.27756905340084,40.92364384460128,40.38041146895348,76.63055848634554,71.10453018653917,67.57561349300613,15.158115787003444,11.305989963410617,8.515077814702748,30.226958635897144,32.21849638933803,29.442913888011148,0.0
1492,3,2018-12-20,60.511396761221455,54.60578953222346,55.708004845223286,58.56628626049504,47.80584264829762,29.522916611894374,96.7294080785047,63.739791231401,34.40796210638072,25.65341243592505,11.971004591682158,0.0,28.900026329912393,27.394499641092118,29.922015060862428,0.06918477448360949
890,3,2017-12-23,51.60037357078526,47.92837217904788,44.71992275562781,41.10389726538294,33.76847288744526,33.16840867923949,95.57136807190182,68.45311734792436,51.811679862577904,14.379598427974964,7.3751465880401375,0.0,29.09829513238994,30.0749568251356,33.3390192325602,0.07344767213350756
947,3,2018-01-25,59.55301078345846,44.43680980270144,37.25838172164596,41.258885706784696,33.85654995330007,26.517371517873453,93.12961989830872,65.22615058067596,27.20667399374311,16.19498189839944,6.278178397671134,0.0,27.77874940536384,29.370992688311063,29.7982205501469,0.0
1048,3,2018-04-02,68.94068221738748,63.450082903141734,55.757103968188964,64.24066180104359,56.12997781913363,55.77493513504209,98.19051999839897,86.01597287158336,81.70437434190129,18.049975778101583,6.914912425632628,0.0,32.530302856152055,29.097864793817028,25.010566752048828,0.039158920952124227
1875,3,2019-08-20,85.17772342913965,86.38446746271416,74.29632676272678,76.8844527138166,72.5717542055289,62.17010669497153,92.98280963344983,71.04800291884291,53.42457395491269,10.044099912988958,4.432029635810977,0.0,26.798052174483786,29.683801731933556,29.36666399761874,0.0
1904,2,2019-09-04,96.34299904349989,69.64113669733781,61.49937651583978,65.5360993694844,52.99165703193828,47.97498172290767,100.0,60.88728188796361,26.78599690607686,9.911340540589201,3.711835737094446,0.0,29.44529149615987,29.86080759351567,31.88647940783986,0.009753894651729919
1589,2,2019-02-18,62.020831954564635,54.98427667135571,44.24846951955104,39.41679338677649,36.93811069624128,35.32999810341698,74.61879559372044,53.78990712146287,31.74536833156898,21.36433508143819,14.749403343896436,9.10140378096373,29.686695349264586,30.554231499759087,32.36158665630161,0.06566914218594623
884,2,2017-12-19,87.95703086050302,75.29525098243678,66.86932854191849,73.94232640636072,68.6457098341902,64.31358099107813,92.31187038966867,84.75195385284606,77.56417126786225,16.888074791483152,10.038510301229422,0.0,27.83184604809444,31.02136761441859,29.595341959668247,0.05312281908578353
143,1,2016-08-15,86.0,78.6,75.0,77.0,74.8,72.0,96.0,88.4,72.0,10.0,6.1,0.0,29.9,29.9,29.8,1.3
897,3,2017-12-27,47.93271967561748,41.483325929195125,42.4467555778639,40.951626267993284,42.37896539921237,34.415696196933546,95.02678462989864,89.87365685597415,76.97127849277871,21.045620688869665,11.667758913351548,7.270407341217953,30.72422372156095,29.08440836816765,30.12049784510213,0.2040075243256698
1309,1,2018-09-10,88.0,78.8,72.0,79.0,75.5,71.0,100.0,90.5,67.0,21.0,10.7,0.0,29.7,29.6,29.5,0.34
850,1,2017-11-27,74.0,59.0,47.0,53.0,45.4,40.0,93.0,64.2,33.0,10.0,4.7,0.0,30.1,30.0,29.9,0.0
1587,1,2019-02-17,70.0,60.3,50.0,69.0,55.9,40.0,100.0,86.2,58.0,20.0,10.5,3.0,29.9,29.7,29.5,0.01
1407,1,2018-10-30,83.0,74.8,65.0,70.0,67.1,65.0,100.0,78.8,54.0,15.0,8.8,5.0,29.9,29.9,29.8,0.0
734,3,2017-09-04,71.37559718544367,74.73827280670861,67.73742105513901,62.903799977315224,59.137069548379365,57.47170175465403,84.04372782266326,63.50801702925073,45.532361273812626,21.567632143291767,13.353360267647247,5.247673664658824,29.3771995125675,30.471725464812778,29.107689878269543,0.0
717,2,2017-08-26,85.62700227563094,76.3827754662064,71.97771769703672,74.46485851392795,74.956884470988,70.47750534235922,98.8184166719597,86.6778716305854,98.20531717689889,35.80407683675653,17.464437669071152,3.0250973623384922,32.01908415382365,30.17147232831366,28.628652700876966,0.8868444047514238
1838,2,2019-07-29,102.36055781907274,77.10078968273316,76.2886066680912,78.09299721023777,70.68693678320004,67.90499833300234,88.17926961255556,77.48386720465497,44.640808492055676,33.83092197120759,7.763866793609738,0.0,29.017378801198547,29.935535966999097,31.981711555011366,0.03997491050170296
454,1,2017-03-24,79.0,72.6,65.0,69.0,64.0,59.0,91.0,74.8,54.0,33.0,15.7,5.0,29.9,29.9,29.8,0.0
264,1,2016-11-19,64.0,53.8,45.0,36.0,31.6,28.0,61.0,45.0,26.0,20.0,11.8,0.0,30.4,30.3,30.3,0.04
75,1,2016-06-20,91.0,82.9,76.0,76.0,73.6,71.0,94.0,75.0,52.0,17.0,5.0,0.0,30.1,30.0,30.0,0.0
1256,2,2018-08-06,92.17562664571673,82.68792068123702,75.92106766027025,71.8753852049532,70.83673139232764,60.1692945492193,94.48731377696411,75.46751511725718,39.82420568257396,16.164160082593074,5.532454439631725,0.0,32.86401507901415,31.636788556841356,29.655247352395005,0.0
444,1,2017-03-14,69.0,55.3,43.0,47.0,38.4,34.0,86.0,55.8,30.0,9.0,5.4,0.0,30.2,30.1,30.1,0.0
395,1,2017-02-11,88.0,78.5,73.0,75.0,73.0,71.0,97.0,84.5,59.0,12.0,6.9,3.0,29.9,29.9,29.8,0.0
1132,3,2018-05-23,82.93363359570782,72.29738835357311,69.42019478940998,77.66750587316079,70.99798894482738,63.7413094326639,95.88641807751318,87.21817302414179,74.18141090303689,10.694420771736619,5.062701707279357,0.0,28.170309165306815,29.089047447595966,30.388447385764298,0.1579890719309931
176,3,2016-08-28,85.70330477326237,72.66427305555682,62.280515874736686,71.63556323086776,70.02788183293596,73.87182907072035,94.11515015543775,83.88482051611388,67.33709846102848,23.570647746635096,8.791790067568975,2.925731071878313,28.38889319751754,28.963325417827395,29.851738056523573,0.0
1042,2,2018-03-29,80.45299908157718,71.9031372647563,62.19624813709758,69.27013337086653,61.92305371154586,57.784162992844365,89.79981056343105,88.4885112168286,46.85108628691316,17.96034969596159,7.4458915179283105,0.0,29.574042415754263,31.287043682119414,29.75977990377764,2.986219315384544
125,1,2016-07-29,94.0,84.5,76.0,77.0,74.0,72.0,97.0,72.7,49.0,12.0,4.4,0.0,29.9,29.9,29.8,0.12
1945,2,2019-09-24,98.03425207602803,79.15813247559942,77.57516681628749,75.78246121615896,71.1304334046479,66.22467042639612,87.61464514971661,82.58084463613136,46.276868583171904,13.985154341613823,5.974263502384228,0.0,32.02363794280051,29.518272016955613,27.728911228677163,0.2770112285230616
1365,2,2018-10-08,85.81388675006457,75.79077718820577,76.67124625091125,74.87771550475016,73.78247123834682,75.16111889036527,100.0,78.99452114694658,47.29583914679474,15.264540621479245,6.407410047069897,0.0,29.99957231955302,30.689219244414495,27.685387445115442,0.009919692331189564
1916,3,2019-09-10,87.99284457174005,74.85137650983754,71.76573502274948,73.40393345084813,61.93943525233576,58.40739553372253,90.03094630561935,82.06626874735518,45.86133189006833,17.65382117112408,7.39910054747937,0.0,27.852981381601662,31.727993919658516,32.3690511418897,0.0
595,3,2017-06-14,94.3944239543787,83.36198338401246,80.65465518542035,78.36740254090903,73.97316316958131,73.96424514852428,85.41723677316818,69.28078400118237,51.252409704337296,17.55950318146268,9.862056151084946,4.422295897660807,30.00238242166993,30.977870714549457,29.604735522528273,0.07371605396713746
61,1,2016-06-10,89.0,80.2,74.0,75.0,73.2,69.0,97.0,80.7,55.0,16.0,8.1,0.0,29.8,29.8,29.8,0.0
1296,2,2018-09-04,62.78529063810389,61.43246785527992,52.98022171133625,55.11996994479571,51.5709856842295,44.19975150129362,100.0,95.26096618545073,77.42300961543027,12.174925039310425,7.896072586863641,2.8226855899672776,28.183516380059096,29.90925819286161,30.70208483380361,0.01017203184308976
1821,3,2019-07-17,82.61332622044549,84.47088029262345,80.01751042937852,78.77172019830567,81.10696867853511,73.14564646013783,90.594228616486,68.95986861500104,54.731728375265284,14.417250753006012,7.509109809739575,0.0,28.748030800786438,24.304915477067812,28.663483037643815,0.0
872,2,2017-12-11,79.3904834806093,64.68097062615885,59.64425761253583,63.9263642005729,58.393109275826376,52.446159461177466,95.5488714437719,71.87440665761491,46.244193826404654,9.459105256268025,4.552700365429151,0.0,31.123715085469414,29.589453577117432,29.055921917687826,0.0
866,3,2017-12-06,90.79662310680905,85.43880011665681,69.90405206496608,71.61336713943969,74.50131555713806,78.210217776351,100.0,70.88892854115595,52.24097447049329,21.50287355603471,10.32964488334859,3.1261008663430268,28.577141838790094,30.531663472024928,28.182335392366433,0.02033197481160304
216,1,2016-09-30,81.0,68.8,58.0,57.0,54.4,51.0,84.0,63.2,38.0,9.0,3.9,0.0,30.1,30.0,29.9,0.0
278,3,2016-11-28,85.95393710208063,68.737920043472,50.22600726803893,69.44625350426709,67.48776555886208,51.80973356684706,95.90225996949566,81.83182625861542,41.71534183523424,21.20926962480762,8.882473180048429,0.0,27.343700611576843,28.586460828642604,29.64801728018041,0.040197157346814345
1548,2,2019-01-23,70.27769682371546,43.33442639031591,37.814486975149684,64.0495524091517,37.65788399391775,29.773465216870076,99.15903219663159,84.17518505375048,48.2479569289896,27.25797118763186,13.541835585363822,0.0,28.157362469625863,28.93801749969394,28.60140058723832,0.8252368823870473
1718,3,2019-05-06,76.30028848817895,77.35407319350963,72.94582968570215,79.09158533254451,70.67454687710952,74.17562036780399,100.0,97.14848740453013,90.97409175524511,26.19561824341118,12.92350926698156,5.4819217655131975,29.796239678482323,29.700350158991096,29.974383470279463,0.756833189515225
1392,3,2018-10-21,75.48667314440966,62.25569073058276,57.18670504869564,61.037676534564376,52.96176717087969,48.39348486656642,91.39585093821104,68.11166013411736,45.13303331700995,14.413837910861304,9.81972262616491,4.691914973919514,30.734251587764735,31.830762642233324,30.80822263813094,0.02767146307307853
1803,2,2019-07-03,69.08886718896383,57.90298273586418,54.20942602745294,59.648260180539864,59.59020534888508,43.68178455073659,100.0,87.50785167862855,75.52426761667486,12.825655999904638,7.504783725077099,4.5209495176511885,28.96929486272762,29.956063806839172,28.812771272534672,0.0
36,3,2016-04-09,83.71648989088929,83.28912166906511,68.54425889481952,78.962396682212,72.35946239297161,65.17219985121807,95.87952047709274,75.90382968927452,52.96501954569913,12.461408983938794,5.728523982671768,0.0,30.96456858059981,30.72502682009057,31.73974321634705,0.0
352,1,2017-01-17,72.0,62.9,59.0,69.0,60.9,57.0,96.0,93.3,90.0,16.0,9.0,0.0,30.0,29.9,29.9,0.17
1213,1,2018-07-06,93.0,84.0,74.0,77.0,73.7,71.0,100.0,73.0,52.0,17.0,7.3,0.0,29.9,29.8,29.7,0.25
