Id,Feature1,Feature2,Feature3,Feature4,Length,YearConstruction,YearLastFailureObserved,target
4940,P,U,2.93337717339,M,63.3025,2001,,0
17764,T,IAB,-0.434356184994,C,4.4692,1980,,0
64,T,O,6.67530312715,M,7.9842,2013,,0
3100,T,IAB,-0.322098406381,C,7.4417,2001,,0
12725,P,U,-0.060163589618,D,56.417,2005,,0
8625,T,IAB,-0.434356184994,C,2.3429,1992,,0
1350,T,U,1.06241419651,D,16.409,1980,,0
7197,T,U,-0.569065519329,C,16.8607,1987,,0
14957,T,IAB,-0.060163589618,C,0.7069,1979,,0
11611,P,U,-0.060163589618,D,49.4712,1997,,0
2392,P,U,0.12693270807,D,64.4752,2004,,0
13065,T,O,1.43660679189,D,205.6767,1979,,0
7786,P,U,-0.209840627768,D,10.1941,1994,,0
3014,T,U,0.12693270807,C,46.1717,1974,2008.0,0
5572,T,IAB,-0.509194704069,D,8.5547,1961,,0
2914,T,U,4.43014755489,M,21.9549,1982,,0
8674,T,U,-0.209840627768,D,25.7413,1972,2011.0,0
7500,T,U,-0.209840627768,D,1.2936,1989,,0
4025,P,U,-0.569065519329,C,20.8854,2000,,0
12406,P,U,2.18499198264,M,24.7596,2005,,0
6232,T,IAB,0.12693270807,C,3.108,1984,,0
2343,P,U,-0.322098406381,D,17.0069,2004,,0
6247,T,U,-0.434356184994,D,20.9829,1981,,0
3505,P,U,-0.434356184994,D,28.9614,2000,,0
10824,T,U,-0.569065519329,D,17.1976,1987,,0
7907,T,IAB,-0.434356184994,C,0.5238,1977,,0
14253,T,U,1.43660679189,D,100.8139,1979,,0
11274,P,U,-0.322098406381,D,30.4754,1998,,0
184,T,U,-0.434356184994,C,12.5606,1981,,0
14514,T,IAB,-0.434356184994,C,1.3819,1995,,0
14239,T,IAB,-0.509194704069,D,1.3545,2001,,0
16903,P,IAB,-0.434356184994,D,7.209,2012,,0
2396,P,U,-0.434356184994,C,34.6445,2004,,0
11956,T,U,4.43014755489,M,1.4042,1976,,0
15974,P,U,-0.434356184994,C,58.4713,1998,,0
809,T,IAB,-0.434356184994,C,0.45,1980,,0
4952,P,U,-0.209840627768,D,88.6212,2000,,0
12534,T,IAB,-0.434356184994,C,0.999,2005,,0
4069,T,U,-0.060163589618,D,1.8898,1973,2006.0,0
7617,T,U,0.314029005758,D,76.787,1985,,0
7706,P,U,-0.434356184994,C,37.7141,1993,,0
13646,P,U,-0.322098406381,D,7.1915,1996,,0
18144,P,U,-0.434356184994,C,6.6575,2011,,0
5158,T,IAB,-0.434356184994,C,3.9972,1995,,0
17904,P,U,-0.209840627768,C,2.3469,2012,,0
1690,T,IAB,-0.322098406381,D,8.5462,1979,,0
2430,P,U,-0.060163589618,D,35.6548,2004,,0
8502,T,IAB,-0.322098406381,C,3.996,1972,,0
8982,T,IAB,-0.434356184994,C,4.9629,1995,,0
4130,P,U,-0.060163589618,D,25.8288,1994,,0
13391,P,U,-0.509194704069,D,11.1563,2006,,0
16683,P,U,0.314029005758,D,55.2564,2001,,0
9638,T,U,1.06241419651,D,0.7023,1967,,0
4645,P,U,-0.209840627768,C,4.0157,2003,,0
309,P,U,-0.509194704069,C,37.561,2002,,0
9157,T,U,2.18499198264,M,2.1978,1962,,0
9473,T,IAB,-0.509194704069,C,0.7347,1967,,0
14184,P,U,-0.060163589618,D,78.663,1993,2008.0,0
12410,P,U,-0.209840627768,D,62.5859,2005,,0
11858,P,U,-0.434356184994,M,2.29,2003,,0
3309,P,U,-0.509194704069,C,35.6628,1995,,0
13054,P,U,-0.569065519329,C,41.039,2006,,0
15746,T,IAB,-0.569065519329,C,5.7432,1974,,0
3954,T,IAB,-0.434356184994,C,7.096,1974,,0
3507,P,U,-0.509194704069,C,5.2153,2000,,0
14109,T,IAB,-0.209840627768,D,16.6606,1987,,0
5932,P,U,-0.569065519329,C,52.6433,2005,,0
9856,T,IAB,-0.509194704069,C,0.1765,2001,,0
8938,T,U,4.43014755489,M,62.0851,1982,,0
10515,T,IAB,-0.322098406381,C,0.4866,1994,,0
2958,P,U,-0.434356184994,C,3.997,2004,,0
14596,T,IAB,-0.569065519329,D,2.8154,1985,,0
3766,T,IAB,-0.569065519329,C,6.2866,2012,,0
10019,T,U,2.93337717339,M,132.5142,1973,,0
17624,P,U,0.688221601134,D,17.426,2011,,0
12077,T,IAB,-0.322098406381,C,4.5966,1996,2006.0,0
6430,T,IAB,-0.322098406381,D,8.1675,1994,,0
15206,T,IAB,-0.322098406381,C,1.3996,1983,,0
7545,T,IAB,-0.209840627768,C,6.4956,1980,,0
4416,T,IAB,-0.434356184994,C,9.3072,2001,,0
510,P,U,-0.509194704069,C,4.7667,2001,,0
2315,P,U,-0.569065519329,C,27.4368,2004,,0
13523,P,U,-0.569065519329,D,14.0143,2006,,0
8111,T,U,0.688221601134,D,46.2571,1975,,0
17055,T,IAB,-0.209840627768,D,0.9207,2009,,0
1893,T,U,2.18499198264,M,0.9556,1977,,0
19413,T,IAB,-0.322098406381,C,0.8994,1989,,0
14831,P,U,-0.209840627768,C,3.3583,1998,,0
7773,P,U,-0.209840627768,D,46.1342,1995,,0
7087,T,IAB,-0.060163589618,D,10.659,1977,,0
14491,P,U,-0.060163589618,D,27.8461,1995,,0
17015,T,IAB,-0.209840627768,D,8.7594,2010,,0
16114,T,U,-0.209840627768,D,37.9499,1989,,0
16166,T,IAB,-0.322098406381,D,7.9918,2007,,0
13463,T,IAB,-0.434356184994,D,2.9972,2006,,0
3664,T,U,-0.060163589618,D,6.7186,1962,,0
240,P,U,-0.569065519329,C,6.1403,2002,,0
9864,T,IAB,-0.322098406381,C,19.8982,1981,,0
16970,P,U,0.688221601134,D,5.8383,2005,,0
8524,T,IAB,-0.509194704069,C,6.9948,1975,,0
4718,T,IAB,-0.434356184994,C,4.1472,2001,,0
18608,P,U,-0.569065519329,C,10.6373,2013,,0
861,P,U,-0.434356184994,C,1.7516,2003,,0
11754,T,IAB,-0.569065519329,C,13.0226,1979,,0
13612,P,U,0.688221601134,D,271.758,2006,,0
17019,P,U,-0.060163589618,D,34.9339,2010,,0
7912,T,IAB,-0.434356184994,C,0.3231,1977,,0
8277,T,IAB,-0.434356184994,D,7.5582,1978,,0
8286,P,U,-0.434356184994,C,0.2518,1996,,0
9489,T,IAB,-0.434356184994,C,0.5151,1986,,0
10501,T,IAB,-0.434356184994,C,5.9843,1999,,0
11672,P,U,-0.434356184994,D,27.8037,2000,,0
17990,T,IAB,-0.569065519329,C,0.34,2012,,0
256,T,U,1.06241419651,D,0.4605,2004,,0
15774,T,IAB,-0.569065519329,C,1.0067,1971,,0
6285,T,IAB,-0.434356184994,C,1.8795,1994,,0
6498,T,IAB,-0.509194704069,C,0.631,1994,,0
5544,P,U,-0.569065519329,C,6.974,2001,,0
6623,T,IAB,-0.322098406381,C,0.9993,1980,,0
19372,T,IAB,-0.434356184994,C,1.7078,2008,,0
16034,T,IAB,-0.322098406381,C,3.7067,1987,,0
13465,P,U,-0.434356184994,D,57.3466,2006,,0
10218,P,U,-0.509194704069,C,5.4153,1993,,0
3169,T,U,0.314029005758,D,1.4173,1980,,0
10040,P,U,0.12693270807,D,17.1604,1994,,0
3701,T,U,0.314029005758,D,18.9082,1973,,0
7557,T,U,0.314029005758,D,58.5158,1984,,0
9494,T,IAB,-0.322098406381,D,0.6514,1979,,0
1345,T,IAB,-0.434356184994,C,1.104,2003,,0
15967,T,U,-0.209840627768,D,31.604,1989,,0
11855,P,U,-0.434356184994,C,19.7467,1994,,0
854,P,U,-0.569065519329,C,37.0369,2003,,0
18223,P,U,-0.569065519329,C,33.8614,2012,,0
8703,T,U,-0.060163589618,D,1.7069,1998,,0
2474,P,U,-0.569065519329,C,39.9929,2004,,0
1042,P,U,4.43014755489,M,234.4118,2003,,0
5164,T,IAB,-0.322098406381,C,1.9127,2001,,0
4072,T,U,-0.209840627768,C,11.2638,1973,,0
18196,P,U,-0.322098406381,D,172.3601,2011,,0
6852,T,IAB,-0.434356184994,D,7.4574,1977,,0
17419,T,IAB,-0.322098406381,D,5.955,1977,,0
19382,P,U,-0.322098406381,D,30.0895,2001,,0
10375,T,U,1.06241419651,D,64.7338,1978,,0
7337,T,IAB,-0.209840627768,D,0.3758,1979,,0
18587,P,U,-0.060163589618,D,22.1612,2013,,0
18893,T,U,-0.209840627768,C,26.4078,2013,,0
16886,T,IAB,-0.509194704069,C,0.9988,2009,,0
6853,T,IAB,-0.434356184994,C,2.9133,1977,,0
12456,P,U,-0.060163589618,D,6.3566,2001,,0
13636,P,U,-0.322098406381,D,17.5803,2006,,0
7645,P,U,-0.509194704069,C,16.7913,1996,,0
16525,T,U,-0.060163589618,D,1.7452,1989,,0
10732,T,IAB,-0.569065519329,C,3.6968,1978,,0
7587,T,U,-0.060163589618,D,36.0384,1985,,0
16234,T,IAB,-0.209840627768,D,4.5614,2007,,0
7413,T,U,-0.060163589618,D,23.776,1981,,0
1796,T,O,4.43014755489,M,24.8287,1971,,0
1199,P,U,-0.322098406381,D,40.8713,2003,,0
7594,T,IAB,-0.322098406381,C,1.746,1984,,0
18811,T,IAB,0.314029005758,D,22.1749,2013,,0
15725,T,IAB,-0.569065519329,C,17.286,2002,,0
4208,T,U,-0.322098406381,D,27.0254,1974,,0
9855,T,IAB,-0.569065519329,C,0.3786,2001,,0
19039,T,IAB,-0.322098406381,D,6.292,2013,,0
5954,T,U,-0.209840627768,D,42.9342,1992,,0
2498,P,U,-0.060163589618,D,57.6691,2005,,0
7053,T,U,1.43660679189,D,89.2689,1977,,0
8244,T,U,0.688221601134,D,1.0462,1977,,0
2539,T,U,1.06241419651,D,1.5207,2004,,0
8055,T,IAB,-0.434356184994,D,67.1934,1987,,0
16954,T,IAB,-0.434356184994,C,0.7985,2008,,0
13348,P,U,-0.569065519329,C,16.4878,2006,,0
7735,P,U,-0.509194704069,C,45.8272,1994,,0
8350,T,IAB,-0.209840627768,D,5.5533,1979,,0
3265,P,U,-0.209840627768,D,9.4835,1995,,0
14858,T,IAB,-0.322098406381,C,0.2163,1998,,0
10445,T,IAB,-0.569065519329,C,3.6808,2001,,0
7046,T,U,1.06241419651,D,136.4372,1978,,0
11551,T,IAB,-0.509194704069,C,7.438,1961,,0
17631,P,U,-0.322098406381,D,12.1001,2012,,0
1611,T,IAB,-0.569065519329,C,1.7994,1989,,0
6292,P,U,-0.322098406381,D,13.1561,1994,,0
16080,T,U,1.43660679189,D,234.9352,1991,,0
3173,T,IAB,-0.209840627768,C,1.9995,1980,,0
14675,T,IAB,-0.322098406381,D,28.0692,1984,,0
17159,P,U,-0.060163589618,C,73.9937,2008,,0
13404,P,U,-0.434356184994,D,34.7296,2006,,0
6414,T,IAB,-0.434356184994,C,12.6597,1994,,0
1593,T,IAB,-0.434356184994,C,4.8412,1988,,0
7697,P,U,-0.209840627768,D,1.267,1993,,0
10498,P,U,0.688221601134,D,79.1295,1998,,0
8523,T,IAB,-0.434356184994,C,2.4992,1979,,0
11983,T,U,0.314029005758,D,59.5568,1979,,0
5363,P,U,-0.434356184994,C,40.0148,2001,,0
1728,T,IAB,-0.322098406381,C,8.2387,1985,,0
9095,T,U,-0.209840627768,D,22.9201,1975,,0
9811,T,U,0.314029005758,D,46.5709,1978,,0
6472,P,U,-0.209840627768,D,7.4626,1994,,0
13219,T,U,0.314029005758,D,97.4602,1972,,0
479,P,U,0.314029005758,D,5.312,2001,,0
6751,T,U,-0.322098406381,D,38.6708,1977,,0
4980,P,U,-0.434356184994,C,4.8963,1994,,0
6162,T,IAB,-0.434356184994,C,2.9779,1999,,0
9321,T,IAB,-0.434356184994,D,5.4153,1969,,0
12901,T,IAB,-0.569065519329,D,2.6099,2005,,0
2630,T,IAB,-0.434356184994,C,2.4866,2004,,0
1174,P,U,2.18499198264,M,5.9942,2003,,0
4823,T,IAB,-0.509194704069,C,21.8732,1974,,0
16292,P,U,-0.569065519329,D,28.7849,2007,,0
6456,T,U,-0.509194704069,C,33.5741,1986,,0
2675,T,IAB,-0.434356184994,D,10.7123,1972,,0
7041,T,IAB,-0.322098406381,C,4.3784,1977,,0
3372,T,O,5.17853274564,M,28.1665,2013,,0
4097,T,U,-0.569065519329,C,6.2654,1979,,0
14425,P,U,-0.209840627768,C,17.5782,1995,,0
7408,P,U,-0.569065519329,C,36.1493,1994,,0
18720,T,U,-0.209840627768,C,38.1158,1974,,0
4760,T,IAB,-0.322098406381,D,1.6192,1991,,0
9019,T,U,0.688221601134,D,6.0212,1977,,0
16106,T,IAB,0.12693270807,C,0.9989,1968,,0
9259,P,U,-0.322098406381,D,5.7139,1994,,0
7481,T,IAB,-0.209840627768,D,11.0565,1984,,0
14861,T,IAB,-0.434356184994,C,0.7498,1998,,0
3733,T,IAB,-0.434356184994,C,3.6753,1985,,0
9745,T,IAB,-0.209840627768,D,9.2329,2003,,0
9410,T,IAB,-0.322098406381,C,7.3486,2007,,0
11151,P,U,-0.322098406381,C,6.3441,2000,,0
12173,T,IAB,-0.322098406381,C,2.998,2000,,0
401,P,U,-0.509194704069,D,17.8996,2002,,0
10708,T,U,-0.434356184994,C,5.3664,1993,,0
15124,T,U,0.688221601134,D,67.8831,1987,,0
14941,T,U,0.314029005758,D,63.6153,1979,,0
13949,P,U,-0.434356184994,D,4.1342,1996,,0
930,T,IAB,-0.569065519329,C,0.2885,2003,,0
7161,T,IAB,-0.509194704069,D,22.0092,1977,,0
5458,T,U,0.314029005758,D,19.2099,1972,,0
15931,T,IAB,0.12693270807,D,6.0583,1990,,0
2134,P,U,-0.434356184994,C,10.7262,2004,,0
16138,P,U,0.688221601134,D,61.1447,1999,,0
2180,P,U,-0.434356184994,D,48.3677,2004,,0
1098,P,U,-0.209840627768,D,51.7602,2003,,0
1752,T,IAB,-0.322098406381,D,0.4089,1987,,0
7356,T,IAB,-0.322098406381,C,19.0115,1980,,0
9894,T,U,-0.434356184994,C,81.9174,1991,,0
3106,P,U,0.314029005758,D,76.9256,2001,,0
19368,P,U,-0.209840627768,D,10.8744,2008,,0
4570,P,U,-0.322098406381,C,33.8978,2000,,0
10742,P,U,-0.509194704069,D,2.3116,1993,,0
4262,T,O,1.06241419651,D,55.1018,1980,,0
5766,T,U,-0.322098406381,C,15.8513,1984,,0
2666,P,U,-0.322098406381,D,39.8804,2004,,0
5895,T,U,5.17853274564,M,72.5089,1977,,0
18700,T,U,-0.060163589618,C,13.1761,1999,,0
13670,P,U,-0.322098406381,D,4.1067,2007,,0
14283,T,U,-0.569065519329,C,4.7173,1979,,0
2478,P,U,-0.322098406381,D,72.3312,2004,,0
15381,P,U,-0.434356184994,C,5.6255,2000,,0
1747,T,IAB,-0.569065519329,C,0.6575,1991,,0
6137,T,IAB,-0.509194704069,C,4.4338,2001,,0
8083,T,U,-0.322098406381,D,78.1459,1982,,0
105,T,U,3.68176236414,M,1.5435,1974,,0
1689,T,IAB,-0.322098406381,D,2.2364,1979,,0
10658,T,U,0.12693270807,D,24.6277,1991,,0
12992,T,IAB,-0.434356184994,C,1.1425,2006,,0
10390,T,O,5.92691793639,M,237.5649,1984,,0
1928,P,U,-0.209840627768,D,54.5191,1994,,0
3949,T,IAB,-0.434356184994,C,12.5939,1972,,0
9068,T,U,-0.060163589618,D,97.7035,1980,,0
1602,T,IAB,-0.434356184994,C,53.4429,1982,2003.0,0
8089,T,IAB,-0.209840627768,D,1.9985,1969,,0
14552,T,IAB,-0.434356184994,C,0.5804,1970,,0
13204,T,U,0.314029005758,D,31.5199,1987,,0
17446,T,IAB,-0.569065519329,C,13.3003,2010,,0
10555,T,IAB,-0.509194704069,C,3.8887,2001,,0
2058,T,U,1.43660679189,D,269.0757,1986,,0
5645,P,U,0.688221601134,D,42.6186,1998,,0
11190,T,U,2.93337717339,M,1.6779,1968,,0
11438,T,IAB,-0.434356184994,C,14.0667,2000,,0
2814,P,U,-0.509194704069,C,7.0667,2005,,0
2735,T,IAB,-0.209840627768,C,4.9614,2004,,0
1228,P,U,1.06241419651,D,19.6646,2003,,0
12424,P,U,0.12693270807,D,24.1278,2005,,0
498,P,U,-0.060163589618,D,62.2025,2002,,0
10597,P,U,0.12693270807,D,37.7103,1994,,0
4839,P,U,0.12693270807,D,45.6703,2000,,0
9813,T,U,-0.322098406381,C,54.7731,1980,,0
7196,T,U,-0.569065519329,D,16.2007,1987,,0
7015,T,U,-0.322098406381,C,7.3306,1977,,0
6512,P,U,-0.322098406381,D,18.8343,1994,,0
4418,T,IAB,-0.434356184994,C,11.0412,2001,,0
2111,P,IAB,-0.209840627768,D,7.34,2004,,0
3335,P,U,-0.060163589618,D,21.8468,1994,,0
18979,P,U,-0.322098406381,D,17.673,2013,,0
14917,T,IAB,-0.434356184994,C,0.9991,2001,,0
8738,T,IAB,-0.209840627768,C,2.8157,1965,,0
758,T,IAB,-0.060163589618,D,1.9999,1976,,0
6463,T,IAB,-0.434356184994,C,1.3177,1994,,0
6799,T,IAB,-0.569065519329,D,1.5655,1977,,0
17538,P,U,-0.569065519329,C,1.807,2010,,0
8422,T,U,-0.209840627768,D,13.2242,1987,,0
14571,T,IAB,-0.569065519329,C,3.8601,1977,,0
5002,P,U,0.314029005758,D,1.9992,2000,,0
12892,T,IAB,-0.569065519329,D,1.1423,2005,,0
11991,T,IAB,-0.569065519329,C,4.4973,1999,,0
15497,P,U,-0.209840627768,D,55.5163,2000,,0
7028,T,U,2.18499198264,M,103.7773,1977,,0
18443,P,U,-0.209840627768,C,7.3353,2012,,0
4084,T,U,-0.569065519329,C,8.0839,1980,,0
10647,P,U,-0.209840627768,D,1.3018,1999,,0
1924,P,U,-0.434356184994,D,50.3766,2004,,0
7863,T,IAB,-0.434356184994,D,8.9142,1977,,0
8728,T,IAB,-0.569065519329,C,4.3426,2002,,0
13529,P,U,-0.434356184994,C,18.6117,2006,,0
17596,P,U,0.688221601134,D,26.3524,2011,,0
19255,P,U,0.314029005758,D,19.3181,2008,,0
4271,T,U,-0.509194704069,D,9.4007,1985,,0
7464,T,U,0.12693270807,D,39.3488,1984,,0
16497,T,IAB,0.12693270807,D,6.1978,1994,,0
1590,T,U,4.43014755489,M,1.4744,2003,,0
1642,P,U,-0.509194704069,C,0.3916,1996,,0
7926,T,IAB,-0.509194704069,C,49.8291,1977,,0
14681,T,IAB,-0.569065519329,C,0.2163,1982,,0
12187,T,IAB,-0.060163589618,D,4.4756,1989,,0
8096,T,IAB,-0.434356184994,C,4.2898,2000,,0
16566,P,U,2.93337717339,M,64.1518,2003,,0
17395,T,IAB,-0.569065519329,C,71.4017,2007,,0
12816,P,U,-0.569065519329,C,56.7244,2005,,0
927,P,U,-0.509194704069,C,3.8126,2003,,0
7750,P,U,-0.322098406381,D,40.7573,1993,,0
14303,T,U,-0.322098406381,D,12.6798,1979,2011.0,0
3797,T,U,-0.434356184994,C,44.3805,1977,,0
13437,P,U,2.93337717339,M,98.8514,2006,,0
9192,T,IAB,-0.434356184994,C,1.0529,1966,,0
5816,T,IAB,-0.209840627768,C,4.9416,1986,,0
16075,T,IAB,-0.322098406381,D,6.6875,1989,,0
10607,P,U,-0.434356184994,C,38.3849,1994,,0
13373,P,U,-0.509194704069,C,55.9819,2006,,0
4666,P,U,-0.209840627768,D,25.8866,2001,,0
15771,T,IAB,-0.569065519329,C,6.9939,1982,,0
7183,T,U,-0.569065519329,C,11.3835,1987,,1
13815,T,IAB,-0.322098406381,C,0.806,1990,,0
5508,P,U,-0.322098406381,C,27.5623,1999,,0
17853,T,U,-0.434356184994,D,12.1331,2012,,0
6533,P,U,-0.509194704069,C,17.1933,1994,,0
18132,P,O,-0.060163589618,C,1.1583,2013,,0
3840,T,IAB,-0.322098406381,C,82.7447,1975,,0
12879,P,U,-0.569065519329,C,9.3944,2005,,0
5776,T,IAB,-0.434356184994,C,4.2709,2001,,0
16233,P,U,-0.569065519329,D,27.4701,2007,,0
7496,T,IAB,-0.434356184994,C,2.8283,1984,,0
16879,P,U,2.93337717339,M,61.5476,2001,,0
10316,T,U,4.43014755489,M,65.4187,1985,,0
13838,T,U,1.06241419651,D,86.5269,1981,,0
9392,T,U,-0.209840627768,D,25.5993,1969,,0
7687,P,U,0.314029005758,D,8.1505,1994,,0
9974,T,U,-0.209840627768,C,97.4045,1969,,0
9140,T,IAB,-0.322098406381,C,1.1171,1979,,0
2361,T,U,2.93337717339,M,1.0223,2003,,0
1742,T,IAB,-0.209840627768,D,1.272,1987,,0
12867,P,U,-0.569065519329,C,45.6759,2005,,0
15120,T,U,-0.060163589618,D,58.1465,1987,,0
4109,T,IAB,-0.569065519329,C,3.5266,1980,,0
13719,T,IAB,-0.509194704069,C,1.1424,2004,,0
16120,T,IAB,-0.322098406381,C,9.26,1987,,0
12006,P,U,0.314029005758,D,2.6045,1996,,0
1343,P,U,-0.434356184994,C,41.0618,2000,,0
17542,P,U,-0.209840627768,D,42.2338,2010,,0
7458,T,IAB,-0.322098406381,C,39.24,1982,,0
3946,T,IAB,-0.322098406381,C,3.0264,1974,,0
16606,P,U,-0.322098406381,C,20.3363,2005,,0
1176,P,U,-0.434356184994,C,3.7493,2003,,0
5134,T,IAB,-0.434356184994,C,3.9973,1994,,0
18986,P,U,0.12693270807,D,32.2335,2013,,0
1788,P,U,-0.322098406381,D,2.7806,2005,,0
5524,P,U,-0.434356184994,C,8.9429,2000,,0
472,P,U,-0.509194704069,C,8.3963,2002,,0
1630,T,IAB,-0.509194704069,C,2.9984,2001,,0
4272,T,U,-0.060163589618,D,92.7452,1985,,0
3194,T,U,0.314029005758,D,0.6376,1975,,0
9869,P,U,-0.509194704069,C,6.4893,1998,,0
6382,P,U,-0.209840627768,D,1.9192,1994,,0
17637,P,U,0.688221601134,D,22.3005,2001,,0
18548,T,IAB,-0.569065519329,C,0.6364,2013,,0
9167,T,IAB,-0.509194704069,C,1.5857,1982,,0
15847,T,IAB,-0.322098406381,C,7.1093,1997,,0
18678,P,U,-0.060163589618,D,21.8221,2012,,0
12515,T,IAB,-0.434356184994,C,0.8799,2005,,0
9622,T,IAB,-0.434356184994,C,1.5996,1966,,0
12978,P,U,-0.434356184994,C,4.475,2006,,0
6442,T,IAB,-0.322098406381,C,0.8301,1994,,0
11134,P,U,0.12693270807,D,17.763,1994,,0
12413,P,U,2.18499198264,M,46.2326,2005,,0
8822,T,IAB,-0.434356184994,C,1.2127,1989,,0
7919,T,IAB,-0.209840627768,D,2.2447,1978,,0
16204,P,U,-0.509194704069,C,5.6423,2007,,0
12172,T,U,0.12693270807,D,56.2907,1976,2012.0,0
12861,P,U,-0.569065519329,C,10.184,2005,,0
5688,P,U,-0.509194704069,C,6.8842,1998,,0
3127,P,U,-0.209840627768,D,118.5992,2000,,0
350,P,U,-0.569065519329,D,25.2964,2002,,0
816,T,IAB,-0.569065519329,C,0.9978,2003,,0
5092,T,IAB,-0.434356184994,C,3.9965,1973,,0
9582,P,U,-0.434356184994,C,26.3416,1998,,0
3492,P,U,0.12693270807,C,137.2361,2000,,0
8689,P,U,0.314029005758,D,1.7853,2005,,0
1633,P,U,-0.434356184994,C,0.4493,1996,,0
8852,T,IAB,-0.209840627768,C,1.4447,1978,,0
6014,T,U,-0.209840627768,C,20.6029,1978,,0
14220,T,U,-0.434356184994,C,12.9445,1979,,0
1740,T,IAB,-0.434356184994,C,19.2169,1972,,0
12160,T,IAB,-0.434356184994,C,4.6328,2011,,0
18973,P,U,-0.322098406381,D,12.7027,2013,,0
2534,P,U,-0.209840627768,D,1.5672,2004,,0
10671,T,U,-0.569065519329,C,1.9643,1974,,0
16707,T,U,-0.209840627768,C,1.6102,2009,,0
14905,P,U,-0.060163589618,D,32.4037,2001,,0
5787,P,U,-0.322098406381,D,15.8588,1994,,0
3907,T,U,-0.569065519329,C,6.4348,1977,,0
18732,P,U,-0.434356184994,C,7.8827,1997,,0
16054,P,U,-0.322098406381,C,4.2938,1999,,0
12327,T,U,-0.322098406381,D,45.7737,1970,,0
5647,P,U,0.688221601134,D,26.4675,1998,,0
10109,T,IAB,-0.569065519329,D,11.991,1984,,0
5928,T,IAB,-0.322098406381,C,3.8021,1990,,0
1637,P,U,-0.509194704069,C,0.3662,1996,,0
7742,P,U,-0.060163589618,C,4.1298,1994,,0
17747,T,IAB,-0.434356184994,C,1.8193,2012,,0
16221,P,U,3.68176236414,M,114.0311,2000,,0
18311,T,IAB,-0.434356184994,C,8.8271,2011,,0
9031,T,IAB,0.688221601134,D,34.7374,1988,,0
13436,T,U,-0.434356184994,C,1.6984,2006,,0
5961,T,IAB,-0.434356184994,D,1.3701,1992,,0
2931,P,U,-0.209840627768,D,82.3035,2004,,0
7343,T,U,0.314029005758,D,41.1926,1981,,0
6352,T,IAB,-0.060163589618,C,1.1014,1973,,0
14252,T,U,-0.569065519329,C,9.8693,1979,,0
14679,T,U,0.688221601134,D,1.1756,1981,,0
18248,P,U,-0.569065519329,C,57.7965,2012,,0
8762,P,U,-0.569065519329,C,52.6867,1999,,0
19161,P,U,-0.509194704069,D,57.6541,2008,,0
5996,P,U,-0.434356184994,M,4.9083,1996,,0
8700,T,U,-0.322098406381,C,1.2984,1986,,0
9171,T,U,-0.569065519329,C,11.558,1982,,0
9561,T,U,4.43014755489,M,43.0877,1985,,0
10908,T,IAB,0.12693270807,D,5.9914,1985,,0
8275,T,IAB,-0.509194704069,C,1.4989,1978,,0
14868,P,U,-0.434356184994,C,30.5969,1998,,0
11026,T,IAB,-0.434356184994,C,7.5646,1994,,0
16915,P,U,-0.322098406381,D,34.862,2006,,0
977,P,U,-0.434356184994,C,6.3679,2003,,0
2367,P,U,-0.509194704069,D,4.8778,2004,,0
10451,P,U,-0.322098406381,D,6.0629,1998,,0
17411,P,U,-0.209840627768,D,76.1885,2011,,0
10828,T,IAB,-0.569065519329,C,4.497,1987,,0
7966,T,IAB,-0.434356184994,C,0.9993,1978,,0
14476,P,U,0.314029005758,D,68.1553,1995,,0
8740,T,U,2.18499198264,M,212.2766,1984,,0
2761,P,U,-0.434356184994,C,100.3804,2004,,0
6401,P,U,-0.434356184994,C,24.3112,1994,,0
9153,T,U,-0.209840627768,C,7.556,1975,,0
9863,T,IAB,-0.060163589618,C,4.2075,1981,,0
15561,T,U,0.12693270807,D,34.8509,1975,,0
931,P,U,2.18499198264,M,37.9081,2003,,0
18760,P,U,0.688221601134,D,52.6184,2012,,0
18235,T,IAB,-0.322098406381,C,0.3504,2001,,0
7512,T,IAB,-0.322098406381,C,0.2994,1985,,0
7372,T,U,-0.569065519329,C,20.9181,1981,,0
3230,P,U,-0.060163589618,D,20.0822,1997,,0
10157,T,IAB,-0.434356184994,C,2.759,2001,,0
4018,T,U,-0.569065519329,C,10.5267,1986,,0
10235,P,U,-0.434356184994,C,21.4696,1993,,0
247,T,IAB,-0.569065519329,C,8.1189,2002,,0
6229,T,IAB,-0.322098406381,C,9.4419,1984,,0
9060,P,U,-0.322098406381,D,2.1754,2004,,0
10887,T,IAB,-0.509194704069,C,6.0488,2002,,0
9795,T,U,0.314029005758,D,87.2717,1979,,0
7824,T,U,0.12693270807,D,1.0423,1977,,0
13958,T,IAB,-0.434356184994,D,3.1425,1981,,0
2505,P,U,-0.434356184994,C,40.422,2004,,0
16686,T,U,-0.569065519329,C,16.2961,1978,,0
1469,P,U,-0.209840627768,C,9.8607,2000,,0
453,P,U,-0.509194704069,C,3.9854,2002,,0
1499,T,IAB,-0.569065519329,C,0.6997,2000,,0
10437,T,O,5.17853274564,M,171.9415,1990,,0
16410,P,U,-0.322098406381,D,20.7916,2007,,0
5771,T,IAB,-0.434356184994,C,4.4688,2001,,0
13035,P,U,-0.569065519329,C,14.7156,2006,,0
18889,P,IAB,-0.569065519329,C,23.205,2013,,0
15349,P,U,-0.509194704069,D,93.2275,1993,,0
10225,P,U,-0.322098406381,D,26.2815,1996,,0
