datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-02-08 16:00:00,winter,0,1,snow,10.66,13.635,81,7.15,75
2012-02-08 17:00:00,winter,0,1,snow,9.84,12.88,87,7.15,155
2012-02-08 18:00:00,winter,0,1,snow,9.84,12.88,87,7.15,167
2012-02-08 19:00:00,,0,1,,,12.88,87,7.15,161
2012-02-08 20:00:00,winter,0,1,snow,9.84,12.12,87,8.9981,125
2012-02-08 21:00:00,winter,0,1,snow,9.84,11.365,87,12.998,129
2012-02-08 22:00:00,winter,0,1,mist,9.84,12.12,87,8.9981,98
2012-02-08 23:00:00,,0,1,,9.84,12.12,87,,60
2012-02-09 00:00:00,winter,0,1,mist,9.84,12.12,87,11.14,26
2012-02-09 01:00:00,winter,0,1,mist,9.84,12.12,87,8.9981,12
2012-02-09 02:00:00,,0,1,clear,9.02,11.365,80,8.9981,2
2012-02-09 03:00:00,winter,0,1,clear,9.02,10.605,80,19.12,4
2012-02-09 04:00:00,winter,0,1,,9.02,9.85,75,3.26,1
2012-02-09 05:00:00,winter,0,1,clear,8.2,9.09,75,19.12,18
2012-02-09 06:00:00,winter,0,1,clear,8.2,9.09,75,19.12,76
2012-02-09 07:00:00,,0,1,,8.2,9.85,69,16.9979,267
2012-02-09 08:00:00,winter,0,1,clear,8.2,9.85,64,16.9979,484
2012-02-09 09:00:00,winter,0,1,clear,8.2,9.85,59,15.13,238
2012-02-09 10:00:00,winter,0,1,clear,9.02,10.605,51,15.13,97
2012-02-09 11:00:00,winter,0,1,clear,9.84,11.365,52,,99
2012-02-09 12:00:00,winter,0,1,clear,10.66,11.365,48,22.28,158
2012-02-09 13:00:00,winter,0,1,clear,12.3,13.635,42,22.28,154
2012-02-09 14:00:00,winter,0,1,clear,,15.15,39,19.9995,144
2012-02-09 15:00:00,winter,0,1,clear,13.12,15.15,36,19.9995,134
2012-02-09 16:00:00,,0,1,,13.94,16.665,36,,238
2012-02-09 17:00:00,winter,0,1,clear,13.94,16.665,34,8.9981,399
2012-02-09 18:00:00,winter,0,1,clear,13.94,16.665,31,11.14,417
2012-02-09 19:00:00,winter,0,1,clear,13.12,16.665,33,7.15,295
2012-02-09 20:00:00,winter,0,1,clear,13.12,17.425,36,,199
2012-02-09 21:00:00,winter,0,1,clear,12.3,15.91,52,6.32,177
2012-02-09 22:00:00,winter,0,1,mist,12.3,16.665,56,,107
2012-02-09 23:00:00,winter,0,1,mist,12.3,16.665,52,,84
2012-02-10 00:00:00,winter,0,1,mist,11.48,15.15,65,6.32,43
2012-02-10 01:00:00,winter,0,1,mist,,15.15,61,6.32,13
2012-02-10 02:00:00,winter,0,1,clear,,14.395,52,6.32,16
2012-02-10 03:00:00,winter,0,1,clear,10.66,14.395,56,6.32,5
2012-02-10 04:00:00,winter,0,1,clear,10.66,14.395,56,6.32,2
2012-02-10 05:00:00,winter,0,1,clear,9.84,11.365,52,15.13,17
2012-02-10 06:00:00,winter,0,1,clear,8.2,9.85,59,12.998,64
2012-02-10 07:00:00,winter,0,1,clear,8.2,10.605,59,11.14,230
2012-02-10 08:00:00,winter,0,1,clear,8.2,10.605,59,11.14,448
2012-02-10 09:00:00,winter,0,1,clear,,11.365,55,11.14,275
2012-02-10 10:00:00,winter,0,1,mist,10.66,13.635,48,8.9981,124
2012-02-10 11:00:00,winter,0,1,mist,11.48,14.395,45,7.15,153
2012-02-10 12:00:00,winter,0,1,mist,12.3,15.15,42,8.9981,176
2012-02-10 13:00:00,winter,0,1,mist,12.3,15.91,42,6.32,192
2012-02-10 14:00:00,winter,0,1,mist,,16.665,39,6.32,146
2012-02-10 15:00:00,winter,0,1,mist,13.12,16.665,45,8.9981,191
2012-02-10 16:00:00,winter,0,1,mist,13.94,15.91,42,16.9979,268
2012-02-10 17:00:00,winter,0,1,mist,13.94,16.665,42,12.998,396
2012-02-10 18:00:00,winter,0,1,snow,12.3,15.15,61,8.9981,359
2012-02-10 19:00:00,winter,0,1,mist,13.12,17.425,57,,262
2012-02-10 20:00:00,winter,0,1,mist,13.12,17.425,57,,151
2012-02-10 21:00:00,winter,0,1,,13.12,16.665,66,6.32,122
2012-02-10 22:00:00,winter,0,1,mist,13.12,17.425,66,,113
2012-02-10 23:00:00,winter,0,1,mist,12.3,15.91,70,6.32,65
2012-02-11 00:00:00,winter,0,0,mist,12.3,15.15,70,8.9981,53
2012-02-11 01:00:00,winter,0,0,,11.48,14.395,81,8.9981,45
2012-02-11 02:00:00,winter,0,0,snow,10.66,12.88,81,12.998,26
2012-02-11 03:00:00,winter,0,0,snow,,11.365,87,15.13,9
2012-02-11 04:00:00,winter,0,0,snow,,11.365,87,15.13,4
2012-02-11 05:00:00,winter,0,0,snow,9.02,11.365,93,11.14,2
2012-02-11 06:00:00,winter,0,0,snow,9.02,11.365,93,8.9981,9
2012-02-11 07:00:00,winter,0,0,snow,9.02,11.365,93,8.9981,19
2012-02-11 08:00:00,winter,0,0,snow,9.02,11.365,93,8.9981,78
2012-02-11 09:00:00,winter,0,0,snow,9.02,12.12,93,7.15,90
2012-02-11 10:00:00,winter,0,0,,9.02,12.12,93,7.15,166
2012-02-11 11:00:00,winter,0,0,mist,9.84,12.88,81,7.15,183
2012-02-11 12:00:00,winter,0,0,mist,10.66,12.88,81,11.14,221
2012-02-11 13:00:00,winter,0,0,mist,,12.12,81,19.12,235
2012-02-11 14:00:00,winter,0,0,mist,10.66,12.12,81,16.9979,243
2012-02-11 15:00:00,winter,0,0,mist,12.3,13.635,61,19.9995,124
2012-02-11 16:00:00,winter,0,0,snow,9.02,9.85,75,27.9993,146
2012-02-11 17:00:00,winter,0,0,snow,9.02,9.09,69,31.9,144
2012-02-11 18:00:00,winter,0,0,mist,9.02,9.09,47,43.9989,108
2012-02-11 19:00:00,winter,0,0,mist,8.2,7.575,40,36.9974,87
2012-02-11 20:00:00,winter,0,0,mist,6.56,6.06,43,36.9974,63
2012-02-11 21:00:00,winter,0,0,clear,,3.79,43,43.6,48
2012-02-11 22:00:00,winter,0,0,mist,5.74,5.305,39,26.27,46
2012-02-11 23:00:00,winter,0,0,snow,4.92,3.79,50,32.9975,20
2012-02-12 00:00:00,winter,0,0,snow,4.1,3.79,68,26.27,21
2012-02-12 01:00:00,winter,0,0,snow,3.28,2.275,79,31.9,24
2012-02-12 02:00:00,winter,0,0,mist,4.1,3.03,58,39.7,27
2012-02-12 03:00:00,winter,0,0,mist,4.1,2.275,46,46.22,14
2012-02-12 04:00:00,winter,0,0,mist,4.1,2.275,46,47.9988,1
2012-02-12 05:00:00,winter,0,0,clear,4.1,3.79,49,26.27,3
2012-02-12 06:00:00,winter,0,0,clear,,3.79,49,26.27,2
2012-02-12 07:00:00,winter,0,0,clear,3.28,4.545,53,12.998,18
2012-02-12 08:00:00,winter,0,0,clear,3.28,3.79,53,16.9979,26
2012-02-12 09:00:00,winter,0,0,clear,4.1,4.545,49,19.9995,63
2012-02-12 10:00:00,winter,0,0,clear,4.92,5.305,42,23.9994,91
2012-02-12 11:00:00,winter,0,0,clear,4.92,5.305,42,19.9995,124
2012-02-12 12:00:00,winter,0,0,clear,,3.79,39,43.6,140
2012-02-12 13:00:00,winter,0,0,,6.56,6.06,40,,138
2012-02-12 14:00:00,winter,0,0,clear,6.56,6.06,40,35.8,111
2012-02-12 15:00:00,winter,0,0,clear,6.56,6.06,40,36.9974,155
2012-02-12 16:00:00,winter,0,0,clear,8.2,8.335,34,31.9,164
2012-02-12 17:00:00,winter,0,0,clear,7.38,7.575,37,27.9993,87
2012-02-12 18:00:00,winter,0,0,,6.56,6.06,40,,96
2012-02-12 19:00:00,winter,0,0,clear,6.56,6.82,40,19.12,80
2012-02-12 20:00:00,winter,0,0,clear,5.74,6.06,42,22.28,57
2012-02-12 21:00:00,winter,0,0,clear,5.74,6.06,43,19.9995,36
2012-02-12 22:00:00,winter,0,0,clear,5.74,7.575,43,11.14,28
2012-02-12 23:00:00,winter,0,0,clear,5.74,6.82,43,15.13,23
2012-02-13 00:00:00,winter,0,1,clear,5.74,6.82,46,15.13,9
2012-02-13 01:00:00,winter,0,1,clear,4.92,6.06,50,15.13,6
2012-02-13 02:00:00,winter,0,1,clear,5.74,6.82,46,12.998,4
2012-02-13 03:00:00,winter,0,1,clear,4.92,7.575,54,7.15,1
2012-02-13 04:00:00,winter,0,1,clear,4.92,8.335,54,6.32,2
2012-02-13 05:00:00,winter,0,1,clear,4.1,6.06,58,8.9981,17
2012-02-13 06:00:00,winter,0,1,,4.1,5.305,54,15.13,72
2012-02-13 07:00:00,winter,0,1,clear,4.1,5.305,54,12.998,195
2012-02-13 08:00:00,winter,0,1,clear,4.1,6.06,54,8.9981,417
2012-02-13 09:00:00,winter,0,1,clear,4.92,6.82,50,12.998,205
2012-02-13 10:00:00,winter,0,1,clear,5.74,7.575,50,8.9981,71
2012-02-13 11:00:00,winter,0,1,clear,9.02,11.365,37,,90
2012-02-13 12:00:00,winter,0,1,clear,11.48,12.88,28,22.28,118
2012-02-13 13:00:00,winter,0,1,clear,13.12,15.15,22,15.13,140
2012-02-13 14:00:00,winter,0,1,clear,13.94,17.425,23,7.15,135
2012-02-13 15:00:00,winter,0,1,clear,14.76,17.425,27,8.9981,155
2012-02-13 16:00:00,winter,0,1,clear,,17.425,23,12.998,211
2012-02-13 17:00:00,winter,0,1,clear,14.76,17.425,23,12.998,407
2012-02-13 18:00:00,winter,0,1,clear,13.94,15.91,25,16.9979,405
2012-02-13 19:00:00,winter,0,1,clear,13.94,16.665,25,8.9981,263
2012-02-13 20:00:00,,0,1,clear,12.3,15.15,42,11.14,214
2012-02-13 21:00:00,winter,0,1,clear,11.48,14.395,45,8.9981,147
2012-02-13 22:00:00,winter,0,1,clear,,13.635,56,7.15,102
2012-02-13 23:00:00,winter,0,1,clear,11.48,15.91,41,,36
2012-02-14 00:00:00,winter,0,1,,10.66,15.15,60,,14
2012-02-14 01:00:00,winter,0,1,mist,10.66,15.15,56,,6
2012-02-14 02:00:00,winter,0,1,,11.48,15.91,41,,3
2012-02-14 03:00:00,winter,0,1,mist,10.66,15.15,52,,3
2012-02-14 04:00:00,winter,0,1,mist,10.66,13.635,65,7.15,2
2012-02-14 05:00:00,winter,0,1,mist,10.66,13.635,65,7.15,22
2012-02-14 06:00:00,winter,0,1,mist,10.66,15.15,56,,90
2012-02-14 07:00:00,winter,0,1,mist,9.84,12.88,60,,280
2012-02-14 08:00:00,winter,0,1,mist,9.84,14.395,70,,513
2012-02-14 09:00:00,winter,0,1,mist,10.66,14.395,56,6.32,262
2012-02-14 10:00:00,winter,0,1,mist,10.66,13.635,60,8.9981,98
2012-02-14 11:00:00,winter,0,1,mist,12.3,15.15,45,11.14,112
2012-02-14 12:00:00,winter,0,1,mist,12.3,14.395,52,15.13,172
2012-02-14 13:00:00,winter,0,1,mist,14.76,16.665,40,16.9979,173
2012-02-14 14:00:00,winter,0,1,clear,16.4,20.455,40,,124
2012-02-14 15:00:00,winter,0,1,mist,17.22,21.21,38,3.26,145
2012-02-14 16:00:00,winter,0,1,clear,17.22,21.21,35,19.9995,266
2012-02-14 17:00:00,winter,0,1,,17.22,21.21,38,23.9994,523
2012-02-14 18:00:00,,0,1,mist,15.58,19.695,46,19.9995,406
2012-02-14 19:00:00,winter,0,1,mist,14.76,17.425,50,11.14,281
2012-02-14 20:00:00,winter,0,1,mist,15.58,19.695,46,8.9981,184
2012-02-14 21:00:00,winter,0,1,mist,14.76,18.18,50,7.15,109
2012-02-14 22:00:00,winter,0,1,mist,14.76,18.18,50,7.15,77
2012-02-14 23:00:00,winter,0,1,mist,14.76,18.18,50,6.32,57
2012-02-15 00:00:00,winter,0,1,clear,13.12,17.425,57,,22
2012-02-15 01:00:00,winter,0,1,clear,13.94,18.18,53,,5
2012-02-15 02:00:00,winter,0,1,clear,12.3,16.665,61,,4
2012-02-15 03:00:00,winter,0,1,clear,11.48,15.91,75,,3
2012-02-15 04:00:00,winter,0,1,clear,11.48,14.395,70,7.15,1
2012-02-15 05:00:00,winter,0,1,clear,11.48,14.395,70,,25
2012-02-15 06:00:00,winter,0,1,clear,12.3,15.15,61,8.9981,95
2012-02-15 07:00:00,winter,0,1,mist,12.3,14.395,65,12.998,321
2012-02-15 08:00:00,winter,0,1,,13.12,14.395,61,23.9994,515
2012-02-15 09:00:00,winter,0,1,clear,13.12,15.15,61,22.28,231
2012-02-15 10:00:00,winter,0,1,clear,13.94,15.15,57,19.9995,120
2012-02-15 11:00:00,,0,1,clear,14.76,16.665,53,19.12,138
2012-02-15 12:00:00,winter,0,1,clear,15.58,19.695,46,26.27,163
2012-02-15 13:00:00,winter,0,1,clear,16.4,20.455,43,19.12,170
2012-02-15 14:00:00,winter,0,1,clear,17.22,21.21,41,23.9994,134
2012-02-15 15:00:00,winter,0,1,,17.22,21.21,41,15.13,171
2012-02-15 16:00:00,winter,0,1,clear,17.22,21.21,38,12.998,231
2012-02-15 17:00:00,winter,0,1,clear,17.22,21.21,38,,487
2012-02-15 18:00:00,winter,0,1,clear,16.4,20.455,40,15.13,468
2012-02-15 19:00:00,winter,0,1,,15.58,19.695,43,11.14,311
2012-02-15 20:00:00,winter,0,1,clear,14.76,17.425,46,11.14,211
2012-02-15 21:00:00,winter,0,1,clear,13.94,16.665,53,11.14,178
2012-02-15 22:00:00,winter,0,1,clear,13.94,17.425,49,7.15,107
2012-02-15 23:00:00,,0,1,clear,13.94,17.425,53,6.32,58
2012-02-16 00:00:00,,0,1,mist,,15.15,70,8.9981,23
2012-02-16 01:00:00,winter,0,1,mist,12.3,16.665,70,,5
2012-02-16 02:00:00,winter,0,1,mist,12.3,15.91,70,,7
2012-02-16 03:00:00,winter,0,1,mist,12.3,16.665,61,,1
2012-02-16 04:00:00,winter,0,1,snow,12.3,15.91,70,6.32,3
2012-02-16 05:00:00,winter,0,1,,12.3,16.665,70,,20
2012-02-16 06:00:00,winter,0,1,mist,,15.91,70,6.32,87
2012-02-16 07:00:00,winter,0,1,mist,12.3,15.15,70,8.9981,288
2012-02-16 08:00:00,winter,0,1,mist,12.3,15.91,70,6.32,498
2012-02-16 09:00:00,winter,0,1,mist,12.3,15.15,70,11.14,202
2012-02-16 10:00:00,winter,0,1,snow,13.12,16.665,70,8.9981,44
2012-02-16 11:00:00,winter,0,1,snow,13.12,16.665,70,7.15,71
2012-02-16 12:00:00,winter,0,1,,13.12,16.665,76,6.32,45
2012-02-16 13:00:00,winter,0,1,snow,13.94,15.91,71,16.9979,64
2012-02-16 14:00:00,winter,0,1,snow,13.12,15.91,81,12.998,31
2012-02-16 15:00:00,winter,0,1,snow,13.94,18.18,76,,53
2012-02-16 16:00:00,,0,1,snow,13.94,18.18,81,,118
2012-02-16 17:00:00,winter,0,1,snow,13.94,18.18,87,,289
2012-02-16 18:00:00,,0,1,snow,13.94,16.665,87,8.9981,353
2012-02-16 19:00:00,,0,1,mist,13.12,15.91,87,11.14,258
2012-02-16 20:00:00,winter,0,1,mist,13.12,16.665,87,8.9981,216
2012-02-16 21:00:00,winter,0,1,mist,13.94,17.425,81,7.15,145
2012-02-16 22:00:00,winter,0,1,mist,13.12,17.425,81,,111
2012-02-16 23:00:00,winter,0,1,clear,13.12,16.665,81,6.32,73
2012-02-17 00:00:00,winter,0,1,mist,,16.665,87,,34
2012-02-17 01:00:00,winter,0,1,mist,12.3,16.665,93,,18
2012-02-17 02:00:00,winter,0,1,mist,12.3,15.91,93,7.15,12
2012-02-17 03:00:00,winter,0,1,mist,11.48,14.395,93,7.15,1
2012-02-17 04:00:00,winter,0,1,mist,11.48,13.635,93,12.998,1
2012-02-17 05:00:00,winter,0,1,mist,11.48,13.635,93,11.14,16
2012-02-17 06:00:00,winter,0,1,mist,11.48,14.395,96,8.9981,71
2012-02-17 07:00:00,winter,0,1,mist,11.48,14.395,93,7.15,226
2012-02-17 08:00:00,winter,0,1,mist,,15.15,100,,520
2012-02-17 09:00:00,,0,1,mist,10.66,15.15,100,,283
2012-02-17 10:00:00,winter,0,1,clear,13.94,15.91,71,,116
2012-02-17 11:00:00,winter,0,1,clear,14.76,16.665,62,27.9993,142
2012-02-17 12:00:00,winter,0,1,clear,15.58,19.695,46,26.27,198
2012-02-17 13:00:00,winter,0,1,clear,16.4,20.455,43,23.9994,205
2012-02-17 14:00:00,winter,0,1,clear,,20.455,37,23.9994,170
2012-02-17 15:00:00,winter,0,1,clear,17.22,21.21,35,27.9993,221
2012-02-17 16:00:00,winter,0,1,clear,,21.21,32,19.9995,307
2012-02-17 17:00:00,,0,1,clear,17.22,21.21,32,22.28,465
2012-02-17 18:00:00,winter,0,1,clear,16.4,20.455,35,16.9979,377
2012-02-17 19:00:00,winter,0,1,clear,15.58,19.695,37,15.13,282
2012-02-17 20:00:00,winter,0,1,clear,16.4,20.455,35,12.998,171
2012-02-17 21:00:00,winter,0,1,clear,15.58,19.695,37,12.998,129
2012-02-17 22:00:00,winter,0,1,,14.76,17.425,40,15.13,107
2012-02-17 23:00:00,winter,0,1,clear,14.76,17.425,40,12.998,82
2012-02-18 00:00:00,winter,0,0,clear,13.94,16.665,42,11.14,86
2012-02-18 01:00:00,,0,0,,13.12,15.91,49,11.14,45
2012-02-18 02:00:00,winter,0,0,clear,12.3,14.395,61,16.9979,45
2012-02-18 03:00:00,winter,0,0,clear,11.48,14.395,65,7.15,18
2012-02-18 04:00:00,,0,0,clear,10.66,15.15,70,,7
2012-02-18 05:00:00,winter,0,0,,9.84,12.88,70,6.32,1
2012-02-18 06:00:00,winter,0,0,clear,9.84,14.395,70,,9
2012-02-18 07:00:00,winter,0,0,clear,9.84,14.395,70,,41
2012-02-18 08:00:00,winter,0,0,clear,9.02,13.635,87,,102
2012-02-18 09:00:00,winter,0,0,,9.02,12.12,80,7.15,138
2012-02-18 10:00:00,winter,0,0,clear,10.66,13.635,81,7.15,205
2012-02-18 11:00:00,,0,0,clear,13.12,16.665,57,8.9981,286
2012-02-18 12:00:00,winter,0,0,clear,14.76,17.425,43,12.998,369
2012-02-18 13:00:00,winter,0,0,clear,16.4,20.455,43,19.12,384
2012-02-18 14:00:00,,0,0,clear,18.04,21.97,35,23.9994,427
2012-02-18 15:00:00,winter,0,0,clear,17.22,21.21,41,16.9979,499
2012-02-18 16:00:00,winter,0,0,clear,18.04,21.97,44,22.28,404
2012-02-18 17:00:00,winter,0,0,clear,,23.485,36,19.12,364
2012-02-18 18:00:00,winter,0,0,clear,18.86,22.725,38,19.9995,246
2012-02-18 19:00:00,winter,0,0,clear,18.04,21.97,44,11.14,188
2012-02-18 20:00:00,,0,0,clear,18.04,21.97,44,11.14,148
2012-02-18 21:00:00,winter,0,0,clear,18.04,21.97,33,19.9995,114
2012-02-18 22:00:00,winter,0,0,clear,16.4,20.455,40,3.26,118
2012-02-18 23:00:00,winter,0,0,mist,14.76,16.665,40,26.27,74
2012-02-19 00:00:00,winter,0,0,mist,13.94,15.15,39,23.9994,74
2012-02-19 01:00:00,winter,0,0,mist,13.12,15.15,39,16.9979,72
2012-02-19 02:00:00,,0,0,mist,12.3,14.395,36,19.12,48
2012-02-19 03:00:00,winter,0,0,mist,12.3,14.395,36,15.13,15
2012-02-19 04:00:00,winter,0,0,mist,11.48,12.88,41,26.27,3
2012-02-19 05:00:00,winter,0,0,mist,10.66,11.365,48,19.9995,2
2012-02-19 06:00:00,winter,0,0,clear,9.84,10.605,52,22.28,5
2012-02-19 07:00:00,winter,0,0,,9.84,10.605,52,19.12,14
2012-02-19 08:00:00,winter,0,0,mist,9.84,11.365,56,12.998,56
2012-02-19 09:00:00,winter,0,0,mist,9.84,11.365,56,16.9979,93
2012-02-19 10:00:00,winter,0,0,mist,10.66,12.12,52,16.9979,191
2012-02-19 11:00:00,winter,0,0,mist,10.66,11.365,56,22.28,226
2012-02-19 12:00:00,winter,0,0,mist,11.48,13.635,52,16.9979,255
2012-02-19 13:00:00,winter,0,0,clear,12.3,15.15,49,11.14,261
2012-02-19 14:00:00,winter,0,0,mist,13.12,15.91,45,12.998,237
2012-02-19 15:00:00,winter,0,0,mist,12.3,14.395,49,12.998,253
2012-02-19 16:00:00,winter,0,0,mist,13.12,15.15,45,19.12,212
2012-02-19 17:00:00,winter,0,0,mist,12.3,14.395,49,16.9979,157
2012-02-19 18:00:00,winter,0,0,mist,,13.635,49,22.28,167
2012-02-19 19:00:00,,0,0,mist,,14.395,52,16.9979,119
2012-02-19 20:00:00,winter,0,0,mist,12.3,14.395,52,19.12,103
2012-02-19 21:00:00,winter,0,0,,10.66,12.88,65,11.14,36
2012-02-19 22:00:00,,0,0,snow,9.84,12.88,75,6.32,55
2012-02-19 23:00:00,winter,0,0,mist,9.02,11.365,93,11.14,35
2012-03-01 00:00:00,winter,0,1,,17.22,21.21,94,,11
2012-03-01 01:00:00,winter,0,1,snow,18.86,22.725,94,7.15,12
2012-03-01 02:00:00,winter,0,1,mist,18.86,22.725,94,19.12,6
2012-03-01 03:00:00,winter,0,1,clear,18.86,22.725,94,15.13,3
2012-03-01 04:00:00,winter,0,1,clear,19.68,23.485,88,12.998,5
2012-03-01 05:00:00,winter,0,1,clear,19.68,23.485,88,11.14,18
2012-03-01 06:00:00,winter,0,1,mist,17.22,21.21,94,,109
2012-03-01 07:00:00,winter,0,1,mist,18.04,21.97,94,8.9981,304
2012-03-01 08:00:00,winter,0,1,clear,17.22,21.21,94,8.9981,594
2012-03-01 09:00:00,winter,0,1,clear,18.86,22.725,77,16.9979,286
2012-03-01 10:00:00,winter,0,1,,21.32,25.0,55,11.14,133
2012-03-01 11:00:00,winter,0,1,clear,22.96,26.515,43,12.998,168
2012-03-01 12:00:00,,0,1,clear,22.96,26.515,37,15.13,220
2012-03-01 13:00:00,,0,1,clear,23.78,27.275,32,16.9979,211
2012-03-01 14:00:00,winter,0,1,,23.78,27.275,35,15.13,211
2012-03-01 15:00:00,winter,0,1,clear,24.6,31.06,31,16.9979,223
2012-03-01 16:00:00,winter,0,1,clear,23.78,27.275,32,19.9995,361
2012-03-01 17:00:00,,0,1,clear,22.96,26.515,35,19.9995,600
2012-03-01 18:00:00,winter,0,1,clear,22.14,25.76,34,23.9994,525
2012-03-01 19:00:00,winter,0,1,clear,19.68,23.485,41,22.28,328
2012-03-01 20:00:00,winter,0,1,clear,18.04,21.97,44,,254
2012-03-01 21:00:00,winter,0,1,clear,17.22,21.21,47,31.9,197
2012-03-01 22:00:00,winter,0,1,clear,15.58,19.695,50,16.9979,126
2012-03-01 23:00:00,winter,0,1,,14.76,17.425,50,15.13,85
2012-03-02 00:00:00,winter,0,1,clear,13.94,16.665,53,11.14,46
2012-03-02 01:00:00,winter,0,1,clear,13.94,15.91,49,15.13,20
2012-03-02 02:00:00,winter,0,1,clear,,15.91,53,19.12,6
2012-03-02 03:00:00,winter,0,1,clear,13.12,15.91,57,12.998,3
2012-03-02 04:00:00,winter,0,1,clear,13.12,17.425,61,,2
2012-03-02 05:00:00,winter,0,1,clear,12.3,16.665,70,,24
2012-03-02 06:00:00,winter,0,1,clear,12.3,16.665,70,,92
2012-03-02 07:00:00,,0,1,clear,12.3,16.665,70,,262
2012-03-02 08:00:00,winter,0,1,clear,11.48,15.15,75,6.32,549
2012-03-02 09:00:00,winter,0,1,clear,12.3,16.665,81,,314
2012-03-02 10:00:00,winter,0,1,clear,14.76,17.425,50,11.14,132
2012-03-02 11:00:00,,0,1,,15.58,19.695,46,,194
2012-03-02 12:00:00,winter,0,1,clear,16.4,20.455,43,11.14,234
2012-03-02 13:00:00,winter,0,1,clear,17.22,21.21,44,15.13,222
2012-03-02 14:00:00,winter,0,1,mist,18.04,21.97,44,19.12,205
2012-03-02 15:00:00,winter,0,1,,,21.21,50,19.9995,78
2012-03-02 16:00:00,winter,0,1,snow,16.4,20.455,58,19.9995,50
2012-03-02 17:00:00,,0,1,snow,14.76,17.425,81,15.13,128
2012-03-02 18:00:00,winter,0,1,snow,14.76,17.425,87,12.998,160
2012-03-02 19:00:00,,0,1,snow,,17.425,87,12.998,174
2012-03-02 20:00:00,winter,0,1,mist,14.76,17.425,87,12.998,100
2012-03-02 21:00:00,winter,0,1,snow,14.76,18.18,87,6.32,101
2012-03-02 22:00:00,winter,0,1,mist,14.76,18.94,87,,75
2012-03-02 23:00:00,winter,0,1,mist,14.76,18.94,87,,23
2012-03-03 00:00:00,winter,0,0,snow,14.76,18.18,93,6.32,22
2012-03-03 01:00:00,winter,0,0,snow,14.76,18.94,93,,44
2012-03-03 02:00:00,winter,0,0,snow,,18.18,93,6.32,38
2012-03-03 03:00:00,winter,0,0,mist,14.76,17.425,93,11.14,21
2012-03-03 04:00:00,winter,0,0,mist,14.76,17.425,93,12.998,2
2012-03-03 05:00:00,winter,0,0,mist,14.76,18.18,93,6.32,2
2012-03-03 06:00:00,winter,0,0,mist,14.76,18.18,93,6.32,7
2012-03-03 07:00:00,winter,0,0,mist,14.76,17.425,93,8.9981,16
2012-03-03 08:00:00,winter,0,0,snow,14.76,18.94,93,,48
2012-03-03 09:00:00,winter,0,0,snow,15.58,19.695,87,6.32,94
2012-03-03 10:00:00,winter,0,0,mist,,20.455,87,,168
2012-03-03 11:00:00,winter,0,0,mist,16.4,20.455,87,,214
2012-03-03 12:00:00,winter,0,0,mist,17.22,21.21,67,16.9979,299
2012-03-03 13:00:00,winter,0,0,clear,,21.97,51,19.12,339
2012-03-03 14:00:00,winter,0,0,mist,18.86,22.725,44,23.9994,430
2012-03-03 15:00:00,,0,0,clear,19.68,23.485,29,19.9995,399
2012-03-03 16:00:00,,0,0,clear,20.5,24.24,27,19.9995,467
2012-03-03 17:00:00,winter,0,0,clear,20.5,24.24,23,22.28,385
2012-03-03 18:00:00,winter,0,0,clear,,24.24,25,16.9979,303
2012-03-03 19:00:00,winter,0,0,clear,18.86,22.725,33,11.14,225
2012-03-03 20:00:00,winter,0,0,clear,18.04,21.97,30,8.9981,149
2012-03-03 21:00:00,,0,0,clear,18.86,22.725,19,22.28,154
2012-03-03 22:00:00,,0,0,clear,18.04,21.97,21,,134
2012-03-03 23:00:00,winter,0,0,clear,17.22,21.21,24,,106
2012-03-04 00:00:00,winter,0,0,mist,,20.455,30,23.9994,72
2012-03-04 01:00:00,winter,0,0,mist,15.58,19.695,34,12.998,76
2012-03-04 02:00:00,winter,0,0,mist,14.76,17.425,40,11.14,80
2012-03-04 03:00:00,winter,0,0,mist,14.76,17.425,43,8.9981,26
2012-03-04 04:00:00,winter,0,0,mist,,16.665,46,12.998,14
2012-03-04 05:00:00,winter,0,0,mist,13.94,15.91,46,,5
2012-03-04 06:00:00,winter,0,0,mist,12.3,13.635,52,19.9995,5
2012-03-04 07:00:00,winter,0,0,mist,12.3,13.635,52,19.9995,23
2012-03-04 08:00:00,winter,0,0,clear,12.3,13.635,52,22.28,66
2012-03-04 09:00:00,winter,0,0,clear,12.3,13.635,49,3.26,118
2012-03-04 10:00:00,winter,0,0,,12.3,13.635,49,22.28,192
2012-03-04 11:00:00,winter,0,0,clear,13.12,14.395,45,26.27,256
2012-03-04 12:00:00,winter,0,0,clear,13.94,15.15,42,23.9994,327
2012-03-04 13:00:00,,0,0,clear,14.76,16.665,37,23.9994,364
2012-03-04 14:00:00,winter,0,0,clear,14.76,16.665,34,23.9994,332
2012-03-04 15:00:00,winter,0,0,clear,14.76,15.91,32,35.8,334
2012-03-04 16:00:00,winter,0,0,clear,,15.91,29,32.9975,299
2012-03-04 17:00:00,winter,0,0,clear,13.94,14.395,31,36.9974,263
2012-03-04 18:00:00,winter,0,0,clear,13.12,13.635,33,4.9973,184
2012-03-04 19:00:00,winter,0,0,clear,12.3,12.88,36,32.9975,132
2012-03-04 20:00:00,,0,0,clear,11.48,13.635,38,16.9979,88
2012-03-04 21:00:00,winter,0,0,clear,,13.635,36,15.13,79
